subject,subject_id,relation,object,object_id,surface_text,weight
butter,/c/en/butter/n/wikt/en_1,RelatedTo,churn,/c/en/churn,,1.0
butro,/c/io/butro,EtymologicallyDerivedFrom,butter,/c/en/butter,,1.0
butters,/c/en/butters/v,FormOf,butter,/c/en/butter,,1.0
butter,/c/en/butter/n/wikt/en_1,Synonym,白塔,/c/hak/白塔,,1.0
butter,/c/en/butter/n/wikt/en_1,Synonym,vuõjj,/c/sms/vuõjj,,1.0
buttercream,/c/en/buttercream/n,RelatedTo,butter,/c/en/butter,,1.0
butter,/c/en/butter/n,IsA,solid object,/c/en/solid_object/n,,1.0
cookie butter,/c/en/cookie_butter,DerivedFrom,butter,/c/en/butter,,1.0
ܚܐܘܬܐ,/c/syc/ܚܐܘܬܐ/n,RelatedTo,butter,/c/en/butter,,1.0
butter,/c/en/butter/n/wikt/en_1,Synonym,buttre,/c/ie/buttre,,1.0
butter,/c/en/butter/n/wikt/en_1,Synonym,maslo,/c/sk/maslo,,1.0
mantega,/c/ast/mantega/n,RelatedTo,butter,/c/en/butter,,1.0
կարագ,/c/hy/կարագ/n,Synonym,butter,/c/en/butter,,1.0
buterpano,/c/eo/buterpano/n,RelatedTo,butter,/c/en/butter,,1.0
butter,/c/en/butter/n/wikt/en_1,Synonym,butro,/c/io/butro,,1.0
voileipä,/c/fi/voileipä/n,RelatedTo,butter,/c/en/butter,,1.0
butter,/c/en/butter/n/wikt/en_1,Synonym,boter,/c/lmo/boter,,1.0
butterbrot,/c/de/butterbrot/n,RelatedTo,butter,/c/en/butter,,1.0
kailkenny,/c/en/kailkenny/n,RelatedTo,butter,/c/en/butter,,1.0
marquise,/c/en/marquise/n,RelatedTo,butter,/c/en/butter,,1.0
butter,/c/en/butter/n/wikt/en_1,Synonym,mandagíiya,/c/nv/mandagíiya,,1.0
masło,/c/pl/masło/n,RelatedTo,butter,/c/en/butter,,1.0
butter,/c/en/butter/n/wikt/en_1,Synonym,май сүйкөө,/c/ky/май_сүйкөө,,1.0
пивтембарь,/c/myv/пивтембарь/n,RelatedTo,butter,/c/en/butter,,1.0
brown butter,/c/en/brown_butter/n,RelatedTo,butter,/c/en/butter,,1.0
butter,/c/en/butter/n/wikt/en_1,Synonym,បឺរ,/c/km/បឺរ,,1.0
butter,/c/en/butter/n/wikt/en_1,Synonym,svėists,/c/lt/svėists,,1.0
ぎゅうらく,/c/ja/ぎゅうらく/n,RelatedTo,butter,/c/en/butter,,1.0
vuõjj,/c/sms/vuõjj/n,RelatedTo,butter,/c/en/butter,,1.0
beurrerie,/c/fr/beurrerie/n,RelatedTo,butter,/c/en/butter,,1.0
