subject,subject_id,relation,object,object_id,surface_text,weight
おっぱい,/c/ja/おっぱい/n/wn/body,Synonym,milk,/c/en/milk/n/wn/body,[[おっぱい]] is a translation of [[milk]],2.0
milk,/c/en/milk,AtLocation,the supermarket,/c/en/supermarket,*Something you find at [[the supermarket]] is [[milk]],2.0
乳汁,/c/ja/乳汁/n/wn/body,Synonym,milk,/c/en/milk/n/wn/body,[[乳汁]] is a translation of [[milk]],2.0
milk,/c/en/milk/v/wn/change,MannerOf,draw,/c/en/draw/v/wn/motion,[[milk]] is a way to [[draw]],2.0
นม,/c/th/นม/n/wn/food,Synonym,milk,/c/en/milk/n/wn/food,[[นม]] is a translation of [[milk]],2.0
mjølk,/c/no/mjølk/n/wn/food,Synonym,milk,/c/en/milk/n/wn/food,[[mjølk]] is a translation of [[milk]],2.0
milk,/c/en/milk,UsedFor,drinking,/c/en/drinking,[[milk]] is for [[drinking]],2.0
llet,/c/ca/llet/n/wn/food,Synonym,milk,/c/en/milk/n/wn/food,[[llet]] is a translation of [[milk]],2.0
milk,/c/en/milk/n/wn/food,IsA,dairy product,/c/en/dairy_product/n/wn/food,[[milk]] is a type of [[dairy product]],2.0
mlečni,/c/sh/mlečni/a,RelatedTo,milk,/c/en/milk,,2.0
lait,/c/fr/lait/n/wn/object,Synonym,Milk,/c/en/milk/n/wn/object,[[lait]] is a translation of [[Milk]],2.0
Milk-joki,/c/fi/milk_joki/n/wn/object,Synonym,Milk,/c/en/milk/n/wn/object,[[Milk-joki]] is a translation of [[Milk]],2.0
lisätä maitoa,/c/fi/lisätä_maitoa/v/wn/change,Synonym,milk,/c/en/milk/v/wn/change,[[lisätä maitoa]] is a translation of [[milk]],2.0
牛乳,/c/ja/牛乳/n/wn/food,Synonym,milk,/c/en/milk/n/wn/food,[[牛乳]] is a translation of [[milk]],2.0
esplotatu,/c/eu/esplotatu/v/wn/consumption,Synonym,milk,/c/en/milk/v/wn/consumption,[[esplotatu]] is a translation of [[milk]],2.0
乳,/c/ja/乳/n/jmdict/1,Synonym,milk,/c/en/milk,,2.0
traire,/c/fr/traire/n/wn/food,Synonym,milk,/c/en/milk/n/wn/food,[[traire]] is a translation of [[milk]],2.0
melk,/c/no/melk/n/wn/food,Synonym,milk,/c/en/milk/n/wn/food,[[melk]] is a translation of [[milk]],2.0
mljekarski,/c/sh/mljekarski/a,RelatedTo,milk,/c/en/milk,,2.0
powdered milk,/c/en/powdered_milk/n/wn/food,IsA,milk,/c/en/milk/n/wn/food,[[powdered milk]] is a type of [[milk]],2.0
süd,/c/az/süd/n,RelatedTo,milk,/c/en/milk,,2.0
musti,/c/sh/musti/v,RelatedTo,milk,/c/en/milk,,2.0
formula,/c/en/formula/n/wn/food,IsA,milk,/c/en/milk/n/wn/food,[[formula]] is a type of [[milk]],2.0
explotar,/c/es/explotar/v/wn/consumption,Synonym,milk,/c/en/milk/v/wn/consumption,[[explotar]] is a translation of [[milk]],2.0
milk,/c/en/milk/n/wn/food,IsA,beverage,/c/en/beverage/n/wn/food,[[milk]] is a type of [[beverage]],2.0
Milk,/c/en/milk,DefinedAs,product of cows,/c/en/product_of_cows,[[Milk]] is the [[product of cows]].,2.0
ใส่นม,/c/th/ใส่นม/v/wn/change,Synonym,milk,/c/en/milk/v/wn/change,[[ใส่นม]] is a translation of [[milk]],2.0
milk,/c/en/milk,AtLocation,a cow,/c/en/cow,You are likely to find [[milk]] in [[a cow]],2.0
น้ำนม,/c/th/น้ํานม/n/wn/food,Synonym,milk,/c/en/milk/n/wn/food,[[น้ำนม]] is a translation of [[milk]],2.0
ミルク川,/c/ja/ミルク川/n/wn/object,Synonym,Milk,/c/en/milk/n/wn/object,[[ミルク川]] is a translation of [[Milk]],2.0
