subject,subject_id,relation,object,object_id,surface_text,weight
inforcare,/c/it/inforcare/v,RelatedTo,fork,/c/en/fork,,1.0
τρικράνι,/c/el/τρικράνι/n,RelatedTo,fork,/c/en/fork,,1.0
three forked,/c/en/three_forked/a,RelatedTo,fork,/c/en/fork,,1.0
trivium,/c/la/trivium/n,RelatedTo,fork,/c/en/fork,,1.0
sea thongs,/c/en/sea_thongs/n,RelatedTo,fork,/c/en/fork,,1.0
набождам,/c/bg/набождам/v,RelatedTo,fork,/c/en/fork,,1.0
גאפל,/c/yi/גאפל/n,RelatedTo,fork,/c/en/fork,,1.0
gaffel,/c/no/gaffel/n,RelatedTo,fork,/c/en/fork,,1.0
forko,/c/eo/forko,EtymologicallyDerivedFrom,fork,/c/en/fork,,1.0
fork,/c/en/fork/n,RelatedTo,attack,/c/en/attack,,1.0
frameset,/c/en/frameset/n,RelatedTo,fork,/c/en/fork,,1.0
widlicki,/c/dsb/widlicki/n,RelatedTo,fork,/c/en/fork,,1.0
вилица,/c/mk/вилица/n,RelatedTo,fork,/c/en/fork,,1.0
šakutė,/c/lt/šakutė/n,RelatedTo,fork,/c/en/fork,,1.0
quadrifurcate,/c/en/quadrifurcate/v/wikt/en_2,RelatedTo,fork,/c/en/fork,,1.0
afsplitsing,/c/nl/afsplitsing/n,RelatedTo,fork,/c/en/fork,,1.0
forkbeard,/c/en/forkbeard,DerivedFrom,fork,/c/en/fork,,1.0
pudas,/c/fi/pudas/n,RelatedTo,fork,/c/en/fork,,1.0
fourchette,/c/fr/fourchette/n,Synonym,fork,/c/en/fork,,1.0
bifurcação,/c/pt/bifurcação/n,RelatedTo,fork,/c/en/fork,,1.0
🍽,/c/mul/🍽,SymbolOf,fork,/c/en/fork,,1.0
vidlička,/c/cs/vidlička/n,RelatedTo,fork,/c/en/fork,,1.0
salad fork,/c/en/salad_fork/n,IsA,fork,/c/en/fork/n,,1.0
gobhal,/c/gd/gobhal/n,RelatedTo,fork,/c/en/fork,,1.0
forc,/c/sga/forc/n,RelatedTo,fork,/c/en/fork,,1.0
gabel,/c/de/gabel/n,Synonym,fork,/c/en/fork,,1.0
fork,/c/en/fork/n,RelatedTo,utensil,/c/en/utensil,,1.0
haarukkapala,/c/fi/haarukkapala/n,RelatedTo,fork,/c/en/fork,,1.0
三叉,/c/ja/三叉/n/wikt/en_1,RelatedTo,fork,/c/en/fork,,1.0
kuchengabel,/c/de/kuchengabel/n,RelatedTo,fork,/c/en/fork,,1.0
fork,/c/en/fork/n,RelatedTo,open source,/c/en/open_source,,1.0
fork,/c/en/fork/n,RelatedTo,steer,/c/en/steer,,1.0
fork,/c/en/fork/n,Synonym,вила,/c/mk/вила,,1.0
fork,/c/en/fork/n,HasContext,échecs,/c/fr/échecs,,1.0
eating dinner,/c/en/eating_dinner,HasPrerequisite,a fork,/c/en/fork,[[eating dinner]] requires [[a fork]],1.0
forking,/c/en/forking/v,RelatedTo,fork,/c/en/fork,,1.0
çəngəl,/c/az/çəngəl/n,RelatedTo,fork,/c/en/fork,,1.0
furcă,/c/ro/furcă/n,RelatedTo,fork,/c/en/fork,,1.0
fork,/c/en/fork/n,RelatedTo,road,/c/en/road,,1.0
furcette,/c/ie/furcette/n,RelatedTo,fork,/c/en/fork,,1.0
kubyertos,/c/ceb/kubyertos/n,RelatedTo,fork,/c/en/fork,,1.0
fork,/c/en/fork/n,RelatedTo,diapason,/c/fr/diapason,,1.0
fork,/c/en/fork/v,RelatedTo,blade,/c/en/blade,,1.0
fork,/c/en/fork/n,RelatedTo,forklift,/c/en/forklift,,1.0
haara,/c/fi/haara/n,RelatedTo,fork,/c/en/fork,,1.0
fork,/c/en/fork/n,RelatedTo,execute,/c/en/execute,,1.0
furcate,/c/en/furcate/v,RelatedTo,fork,/c/en/fork,,1.0
餐叉,/c/zh/餐叉/n,RelatedTo,fork,/c/en/fork,,1.0
biforcarsi,/c/it/biforcarsi/v,RelatedTo,fork,/c/en/fork,,1.0
patia kai,/c/rap/patia_kai/n,RelatedTo,fork,/c/en/fork,,1.0
eelspear,/c/en/eelspear/n,RelatedTo,fork,/c/en/fork,,1.0
fork,/c/en/fork/n,IsA,cutlery,/c/en/cutlery,,1.0
fork,/c/en/fork/n,IsA,silverware,/c/en/silverware/n,,1.0
పలవ,/c/te/పలవ/n,RelatedTo,fork,/c/en/fork,,1.0
splade,/c/en/splade/n,RelatedTo,fork,/c/en/fork,,1.0
fork,/c/en/fork/n,Synonym,gràpa,/c/gd/gràpa,,1.0
a fork,/c/en/fork,AtLocation,a,/c/en/a,You are likely to find [[a fork]] in [[a]],1.0
cavallo,/c/it/cavallo/n,RelatedTo,fork,/c/en/fork,,1.0
gaffla,/c/sv/gaffla/v,RelatedTo,fork,/c/en/fork,,1.0
trinche,/c/es/trinche/n,RelatedTo,fork,/c/en/fork,,1.0
forko,/c/eo/forko/n,Synonym,fork,/c/en/fork,,1.0
dipygus,/c/en/dipygus/n,RelatedTo,fork,/c/en/fork,,1.0
spork,/c/en/spork,DerivedFrom,fork,/c/en/fork,,1.0
garfo,/c/gl/garfo/n,RelatedTo,fork,/c/en/fork,,1.0
攕仔,/c/zh/攕仔/n,RelatedTo,fork,/c/en/fork,,1.0
a fork,/c/en/fork,UsedFor,eat meat,/c/en/eat_meat,You can use [[a fork]] to [[eat meat]],1.0
diramazione,/c/it/diramazione/n,RelatedTo,fork,/c/en/fork,,1.0
fork,/c/en/fork/n/wn/artifact,ExternalURL,103389013-n,http://wordnet-rdf.princeton.edu/wn31/103389013-n,,1.0
sardeska,/c/eu/sardeska/n,Synonym,fork,/c/en/fork,,1.0
furca,/c/la/furca/n,RelatedTo,fork,/c/en/fork,,1.0
شوكة,/c/ar/شوكة/n,RelatedTo,fork,/c/en/fork,,1.0
A fork,/c/en/fork,ReceivesAction,used when eating,/c/en/used_when_eating,[[A fork]] is [[used when eating]],1.0
gabeln,/c/de/gabeln/v,RelatedTo,fork,/c/en/fork,,1.0
suorgi,/c/se/suorgi/n,RelatedTo,fork,/c/en/fork,,1.0
divisura,/c/la/divisura/n,RelatedTo,fork,/c/en/fork,,1.0
forklike,/c/en/forklike,DerivedFrom,fork,/c/en/fork,,1.0
fork,/c/en/fork/v,RelatedTo,processus,/c/fr/processus,,1.0
fork,/c/en/fork/n,RelatedTo,denture,/c/en/denture,,1.0
galla,/c/gl/galla/n,RelatedTo,fork,/c/en/fork,,1.0
gafel,/c/lb/gafel/n,RelatedTo,fork,/c/en/fork,,1.0
מזלג,/c/he/מזלג/n,RelatedTo,fork,/c/en/fork,,1.0
forken,/c/enm/forken/v/wikt/en_1,RelatedTo,fork,/c/en/fork,,1.0
dungfork,/c/en/dungfork/n,RelatedTo,fork,/c/en/fork,,1.0
tenedor,/c/es/tenedor/n,RelatedTo,fork,/c/en/fork,,1.0
candlestick telephone,/c/en/candlestick_telephone/n,RelatedTo,fork,/c/en/fork,,1.0
fork bomb,/c/en/fork_bomb,DerivedFrom,fork,/c/en/fork/v,,1.0
ац,/c/mn/ац/n/wikt/en_1,RelatedTo,fork,/c/en/fork,,1.0
essgabel,/c/de/essgabel/n,RelatedTo,fork,/c/en/fork,,1.0
vurk,/c/af/vurk/n,RelatedTo,fork,/c/en/fork,,1.0
fork,/c/en/fork/n,Synonym,gafel,/c/lb/gafel,,1.0
inforcatura,/c/it/inforcatura/n,RelatedTo,fork,/c/en/fork,,1.0
fork,/c/en/fork/n,Synonym,šakes,/c/lt/šakes,,1.0
fork,/c/en/fork/n,Synonym,dakša,/c/lv/dakša,,1.0
丫杈,/c/zh/丫杈/n,RelatedTo,fork,/c/en/fork,,1.0
丫杈,/c/zh/丫杈,Synonym,fork,/c/en/fork,,1.0
forked,/c/en/forked/v,FormOf,fork,/c/en/fork,,1.0
glac,/c/ga/glac/n,RelatedTo,fork,/c/en/fork,,1.0
fish fork,/c/en/fish_fork/n,RelatedTo,fork,/c/en/fork,,1.0
gabhlóg,/c/ga/gabhlóg/n,RelatedTo,fork,/c/en/fork,,1.0
fork,/c/en/fork/n,RelatedTo,program,/c/en/program,,1.0
xiên,/c/vi/xiên/n/wikt/en_1,RelatedTo,fork,/c/en/fork,,1.0
imfologo,/c/zu/imfologo,EtymologicallyDerivedFrom,fork,/c/en/fork,,1.0
fork,/c/en/fork/n,RelatedTo,food,/c/en/food,,1.0
forkable,/c/en/forkable,DerivedFrom,fork,/c/en/fork,,1.0
vilice,/c/sl/vilice/n,RelatedTo,fork,/c/en/fork,,1.0
biforcazione,/c/it/biforcazione/n,RelatedTo,fork,/c/en/fork,,1.0
swallowtail,/c/en/swallowtail/n,RelatedTo,fork,/c/en/fork,,1.0
fourcher,/c/fr/fourcher/v,RelatedTo,fork,/c/en/fork,,1.0
kahvel,/c/et/kahvel/n,RelatedTo,fork,/c/en/fork,,1.0
ჩანგალი,/c/ka/ჩანგალი/n,RelatedTo,fork,/c/en/fork,,1.0
mainline,/c/en/mainline/n,RelatedTo,fork,/c/en/fork,,1.0
gobhlan,/c/gd/gobhlan/n,RelatedTo,fork,/c/en/fork,,1.0
fork,/c/en/fork/n,Synonym,вілы,/c/be/вілы,,1.0
fork,/c/en/fork/n,Synonym,gaffel,/c/nl/gaffel,,1.0
garfela,/c/gl/garfela/n,RelatedTo,fork,/c/en/fork,,1.0
forquilla,/c/ca/forquilla/n,RelatedTo,fork,/c/en/fork,,1.0
a fork,/c/en/fork,UsedFor,holding food,/c/en/holding_food,[[a fork]] is for [[holding food]],1.0
fork,/c/en/fork/n,RelatedTo,tool,/c/en/tool,,1.0
gabelung,/c/de/gabelung/n,RelatedTo,fork,/c/en/fork,,1.0
forks,/c/en/forks/v,FormOf,fork,/c/en/fork,,1.0
A fork,/c/en/fork,HasA,tines,/c/en/tines,[[A fork]] has [[tines]],1.0
fork,/c/en/fork/n,HasContext,musique,/c/fr/musique,,1.0
spork,/c/en/spork/n,RelatedTo,fork,/c/en/fork,,1.0
çatal,/c/tr/çatal/n,RelatedTo,fork,/c/en/fork,,1.0
widelec,/c/pl/widelec/n,RelatedTo,fork,/c/en/fork,,1.0
biforcatura,/c/it/biforcatura/n,RelatedTo,fork,/c/en/fork,,1.0
kvísla,/c/is/kvísla/v,RelatedTo,fork,/c/en/fork,,1.0
forca,/c/ca/forca/n,RelatedTo,fork,/c/en/fork,,1.0
fork,/c/en/fork/n,DistinctFrom,spoon,/c/en/spoon,,1.0
pitchfork,/c/en/pitchfork,DerivedFrom,fork,/c/en/fork,,1.0
forko,/c/io/forko,EtymologicallyDerivedFrom,fork,/c/en/fork,,1.0
fork,/c/en/fork/n,RelatedTo,spike,/c/en/spike,,1.0
పంగనామము,/c/te/పంగనామము/n,RelatedTo,fork,/c/en/fork,,1.0
포크,/c/ko/포크,EtymologicallyDerivedFrom,fork,/c/en/fork,,1.0
multifork,/c/en/multifork,DerivedFrom,fork,/c/en/fork,,1.0
tinidor,/c/fil/tinidor/n,RelatedTo,fork,/c/en/fork,,1.0
fourchette à découper,/c/fr/fourchette_à_découper/n,RelatedTo,fork,/c/en/fork,,1.0
fork,/c/en/fork/n,Synonym,widły,/c/pl/widły,,1.0
ส้อม,/c/th/ส้อม/n,RelatedTo,fork,/c/en/fork,,1.0
imfologo,/c/zu/imfologo/n,RelatedTo,fork,/c/en/fork,,1.0
piron,/c/vec/piron/n,RelatedTo,fork,/c/en/fork,,1.0
⑂,/c/mul/⑂,RelatedTo,fork,/c/en/fork,,1.0
fitrebika,/c/mg/fitrebika/n,RelatedTo,fork,/c/en/fork,,1.0
tenedor,/c/ast/tenedor/n,RelatedTo,fork,/c/en/fork,,1.0
a fork,/c/en/fork,AtLocation,a housewares store,/c/en/housewares_store,You are likely to find [[a fork]] in [[a housewares store]],1.0
fork,/c/en/fork/n,RelatedTo,path,/c/en/path,,1.0
rozwidlenie,/c/pl/rozwidlenie/n,RelatedTo,fork,/c/en/fork,,1.0
gaffel,/c/sv/gaffel/n,Synonym,fork,/c/en/fork,,1.0
forkhead,/c/en/forkhead,DerivedFrom,fork,/c/en/fork,,1.0
fforc,/c/cy/fforc/n,RelatedTo,fork,/c/en/fork,,1.0
fork,/c/en/fork/n,RelatedTo,one,/c/en/one,,1.0
कांटा,/c/hi/कांटा/n,RelatedTo,fork,/c/en/fork,,1.0
frouque,/c/nrf/frouque/n,RelatedTo,fork,/c/en/fork,,1.0
fork,/c/en/fork/n,Synonym,fereko,/c/st/fereko,,1.0
丫巴兒,/c/zh/丫巴兒,Synonym,fork,/c/en/fork,,1.0
gaffall,/c/is/gaffall/n,RelatedTo,fork,/c/en/fork,,1.0
fork,/c/en/fork/n,Synonym,forke,/c/de/forke,,1.0
fork,/c/en/fork/n,RelatedTo,adversary,/c/en/adversary,,1.0
a fork,/c/en/fork,AtLocation,a untensil drawer,/c/en/untensil_drawer,You are likely to find [[a fork]] in [[a untensil drawer]],1.0
forks,/c/en/forks/n,FormOf,fork,/c/en/fork,,1.0
дзасэ,/c/kbd/дзасэ/n,RelatedTo,fork,/c/en/fork,,1.0
headset,/c/en/headset/n,RelatedTo,fork,/c/en/fork,,1.0
叉,/c/zh/叉,Synonym,fork,/c/en/fork,,1.0
bifurca,/c/ro/bifurca/v,RelatedTo,fork,/c/en/fork,,1.0
a fork,/c/en/fork,AtLocation,a silverware drawer,/c/en/silverware_drawer,You are likely to find [[a fork]] in [[a silverware drawer]],1.0
fork,/c/en/fork/n,Synonym,forc'h,/c/br/forc'h,,1.0
mbogoro,/c/ki/mbogoro/n,RelatedTo,fork,/c/en/fork,,1.0
stgagna,/c/rm/stgagna/n,RelatedTo,fork,/c/en/fork,,1.0
forketo,/c/io/forketo/n,RelatedTo,fork,/c/en/fork,,1.0
fork,/c/en/fork/n,Synonym,fortchete,/c/wa/fortchete,,1.0
fonduegabel,/c/de/fonduegabel/n,RelatedTo,fork,/c/en/fork,,1.0
fork,/c/en/fork/n,Synonym,һәнәк,/c/ba/һәнәк,,1.0
multifork,/c/en/multifork/a,RelatedTo,fork,/c/en/fork,,1.0
fork,/c/en/fork/n,Synonym,galla,/c/gl/galla,,1.0
forchetta,/c/it/forchetta/n,RelatedTo,fork,/c/en/fork,,1.0
horqueta,/c/es/horqueta/n,RelatedTo,fork,/c/en/fork,,1.0
prefork,/c/en/prefork/v,RelatedTo,fork,/c/en/fork,,1.0
fork,/c/en/fork/n,Synonym,furca,/c/ia/furca,,1.0
sule,/c/no/sule/n,RelatedTo,fork,/c/en/fork,,1.0
fork f,/c/en/fork_f/n,RelatedTo,fork,/c/en/fork,,1.0
សម,/c/km/សម/n/wikt/en_1,RelatedTo,fork,/c/en/fork,,1.0
ꜣmꜥt,/c/egx/ꜣmꜥt/n,RelatedTo,fork,/c/en/fork,,1.0
fork,/c/en/fork/n,RelatedTo,crotch,/c/en/crotch,,1.0
fork,/c/en/fork/n,Synonym,쇠스랑,/c/ko/쇠스랑,,1.0
fork,/c/en/fork/n,Synonym,forko,/c/io/forko,,1.0
叉子,/c/zh/叉子/n,RelatedTo,fork,/c/en/fork,,1.0
fork,/c/en/fork/n,RelatedTo,process,/c/en/process,,1.0
talikko,/c/fi/talikko/n,RelatedTo,fork,/c/en/fork,,1.0
набода,/c/bg/набода/v,RelatedTo,fork,/c/en/fork,,1.0
tuning fork,/c/en/tuning_fork/n,RelatedTo,fork,/c/en/fork,,1.0
afgeleide,/c/nl/afgeleide/n,RelatedTo,fork,/c/en/fork,,1.0
furtga,/c/rm/furtga/n,RelatedTo,fork,/c/en/fork,,1.0
扠,/c/zh/扠,Synonym,fork,/c/en/fork,,1.0
crotched,/c/en/crotched/a,RelatedTo,fork,/c/en/fork,,1.0
forkball,/c/en/forkball,DerivedFrom,fork,/c/en/fork,,1.0
fuortga,/c/rm/fuortga/n,RelatedTo,fork,/c/en/fork,,1.0
分叉,/c/zh/分叉/v,RelatedTo,fork,/c/en/fork,,1.0
a fork,/c/en/fork,UsedFor,turning soil,/c/en/turning_soil,[[a fork]] is for [[turning soil]],1.0
fork,/c/nl/fork,EtymologicallyDerivedFrom,fork,/c/en/fork,,1.0
forschett,/c/lb/forschett/n,RelatedTo,fork,/c/en/fork,,1.0
fork,/c/en/fork/v,HasContext,échecs,/c/fr/échecs,,1.0
fork,/c/en/fork/n,Synonym,goobel,/c/frr/goobel,,1.0
бунела,/c/mk/бунела/n,RelatedTo,fork,/c/en/fork,,1.0
vork,/c/nl/vork/n,RelatedTo,fork,/c/en/fork,,1.0
ʻō,/c/haw/ʻō/n,RelatedTo,fork,/c/en/fork,,1.0
a fork,/c/en/fork,UsedFor,eating pie,/c/en/eating_pie,[[a fork]] is used for [[eating pie]],1.0
fork,/c/en/fork/n,Synonym,fourche,/c/fr/fourche,,1.0
forc,/c/gd/forc/n,RelatedTo,fork,/c/en/fork,,1.0
gabeln,/c/de/gabeln/v,Synonym,fork,/c/en/fork,,1.0
fork,/c/en/fork/n/wn/artifact,ExternalURL,103388794-n,http://wordnet-rdf.princeton.edu/wn31/103388794-n,,1.0
bratengabel,/c/de/bratengabel/n,RelatedTo,fork,/c/en/fork,,1.0
ᦏᦴᧈᦉᦱᧂ,/c/khb/ᦏᦴᧈᦉᦱᧂ/n,RelatedTo,fork,/c/en/fork,,1.0
pok,/c/tpi/pok/n,RelatedTo,fork,/c/en/fork,,1.0
y,/c/pt/y/n,RelatedTo,fork,/c/en/fork,,1.0
fork,/c/en/fork,EtymologicallyDerivedFrom,furca,/c/la/furca,,1.0
furcular,/c/en/furcular/a,RelatedTo,fork,/c/en/fork,,1.0
gabhal,/c/ga/gabhal/n,RelatedTo,fork,/c/en/fork,,1.0
horquilla,/c/es/horquilla/n,RelatedTo,fork,/c/en/fork,,1.0
股,/c/ja/股/n,RelatedTo,fork,/c/en/fork,,1.0
fók,/c/chk/fók,EtymologicallyDerivedFrom,fork,/c/en/fork,,1.0
вилка,/c/ru/вилка/n,RelatedTo,fork,/c/en/fork,,1.0
わかれる,/c/ja/わかれる/v,RelatedTo,fork,/c/en/fork,,1.0
foon,/c/en/foon,DerivedFrom,fork,/c/en/fork,,1.0
fork,/c/en/fork,EtymologicallyDerivedFrom,force,/c/ang/force,,1.0
fork,/c/en/fork/n,Synonym,gaffel,/c/no/gaffel,,1.0
villa,/c/hu/villa/n/wikt/en_1,RelatedTo,fork,/c/en/fork,,1.0
fork,/c/en/fork/n,HasContext,computer science,/c/en/computer_science,,1.0
greimire,/c/gd/greimire/n,RelatedTo,fork,/c/en/fork,,1.0
fork,/c/en/fork/n,RelatedTo,tributary,/c/en/tributary,,1.0
цацэ,/c/ady/цацэ/n,RelatedTo,fork,/c/en/fork,,1.0
a fork,/c/en/fork,UsedFor,piercing food,/c/en/piercing_food,[[a fork]] is used for [[piercing food]],1.0
角魚,/c/zh/角魚/n,RelatedTo,fork,/c/en/fork,,1.0
forchetta,/c/it/forchetta/n,Synonym,fork,/c/en/fork,,1.0
fork,/c/en/fork/n,Synonym,tīrou,/c/mi/tīrou,,1.0
weggabel,/c/de/weggabel/n,Synonym,fork,/c/en/fork,,1.0
ramo,/c/it/ramo/n,RelatedTo,fork,/c/en/fork,,1.0
fork,/c/de/fork/n,Synonym,fork,/c/en/fork,,1.0
fork,/c/en/fork/n,Synonym,mestvork,/c/nl/mestvork,,1.0
бииккэ,/c/sah/бииккэ/n,RelatedTo,fork,/c/en/fork,,1.0
fork,/c/en/fork/n,RelatedTo,frameset,/c/en/frameset,,1.0
сәнске,/c/ba/сәнске/n,RelatedTo,fork,/c/en/fork,,1.0
bifurcation,/c/en/bifurcation/n,RelatedTo,fork,/c/en/fork,,1.0
bifurcum,/c/la/bifurcum/n,RelatedTo,fork,/c/en/fork,,1.0
fork,/c/en/fork/n,Synonym,forkego,/c/eo/forkego,,1.0
forks,/c/en/forks,FormOf,fork,/c/en/fork/n,,1.0
A fork,/c/en/fork,UsedFor,eating food off a plate,/c/en/eating_food_off_plate,[[A fork]] is used for [[eating food off a plate]],1.0
tinidor,/c/ceb/tinidor/n,RelatedTo,fork,/c/en/fork,,1.0
forchettina,/c/it/forchettina/n,RelatedTo,fork,/c/en/fork,,1.0
a fork,/c/en/fork,UsedFor,eat your vegetables,/c/en/eat_vegetables,You can use [[a fork]] to [[eat your vegetables]],1.0
fork,/c/en/fork/n,Synonym,hark,/c/et/hark,,1.0
fork,/c/en/fork/n,DistinctFrom,knife,/c/en/knife,,1.0
frouque à réchinnes,/c/nrf/frouque_à_réchinnes/n,RelatedTo,fork,/c/en/fork,,1.0
fók,/c/chk/fók/n,RelatedTo,fork,/c/en/fork,,1.0
forke,/c/enm/forke/n,RelatedTo,fork,/c/en/fork,,1.0
bifurcación,/c/es/bifurcación/n,RelatedTo,fork,/c/en/fork,,1.0
fork,/c/en/fork,MadeOf,metal,/c/en/metal,[[fork]] is made of [[metal]].,1.0
forked,/c/en/forked/a,RelatedTo,fork,/c/en/fork,,1.0
ágazik,/c/hu/ágazik/v,RelatedTo,fork,/c/en/fork,,1.0
gràpa,/c/gd/gràpa/n,RelatedTo,fork,/c/en/fork,,1.0
adhal,/c/ga/adhal/n,RelatedTo,fork,/c/en/fork,,1.0
forklift,/c/en/forklift/n,RelatedTo,fork,/c/en/fork,,1.0
vidlička,/c/sk/vidlička/n,RelatedTo,fork,/c/en/fork,,1.0
fork,/c/en/fork/n,Synonym,píce,/c/ga/píce,,1.0
gabalus,/c/la/gabalus/n,RelatedTo,fork,/c/en/fork,,1.0
fork,/c/en/fork/v,RelatedTo,bifurcation,/c/fr/bifurcation,,1.0
gafla,/c/csb/gafla/n,RelatedTo,fork,/c/en/fork,,1.0
फिङ्गक,/c/sa/फिङ्गक/n,RelatedTo,fork,/c/en/fork,,1.0
fork,/c/en/fork/n,Synonym,вила,/c/uk/вила,,1.0
furcula,/c/la/furcula/n,RelatedTo,fork,/c/en/fork,,1.0
fourchette à gâteau,/c/fr/fourchette_à_gâteau/n,RelatedTo,fork,/c/en/fork,,1.0
hang,/c/et/hang/n,RelatedTo,fork,/c/en/fork,,1.0
nĩa,/c/vi/nĩa/n,RelatedTo,fork,/c/en/fork,,1.0
fork,/c/en/fork/v,RelatedTo,split,/c/en/split,,1.0
píce,/c/ga/píce/n,RelatedTo,fork,/c/en/fork,,1.0
fork,/c/en/fork/n,Synonym,forcado,/c/pt/forcado,,1.0
haça,/c/tr/haça/n,RelatedTo,fork,/c/en/fork,,1.0
fork,/c/en/fork/n,RelatedTo,simultaneous,/c/en/simultaneous,,1.0
fork,/c/en/fork/n,IsA,tableware,/c/en/tableware,,1.0
fork,/c/en/fork/n,RelatedTo,dig,/c/en/dig,,1.0
haarukoida,/c/fi/haarukoida/v,RelatedTo,fork,/c/en/fork,,1.0
savetscha,/c/rm/savetscha/n,RelatedTo,fork,/c/en/fork,,1.0
виљушка,/c/mk/виљушка/n,RelatedTo,fork,/c/en/fork,,1.0
fork,/c/en/fork/v,RelatedTo,spawn,/c/en/spawn,,1.0
fork,/c/en/fork/n,HasContext,chess,/c/en/chess,,1.0
goobel,/c/frr/goobel/n,RelatedTo,fork,/c/en/fork,,1.0
multiforked,/c/en/multiforked/a,RelatedTo,fork,/c/en/fork,,1.0
fork,/c/en/fork,ExternalURL,Fork SilverwarePiece,http://umbel.org/umbel/sc/Fork_SilverwarePiece,,1.0
unforking,/c/en/unforking/a,RelatedTo,fork,/c/en/fork,,1.0
forking,/c/en/forking/n,RelatedTo,fork,/c/en/fork,,1.0
みつまた,/c/ja/みつまた/n,RelatedTo,fork,/c/en/fork,,1.0
ตะเกียบ,/c/th/ตะเกียบ/n,RelatedTo,fork,/c/en/fork,,1.0
fourchette,/c/fr/fourchette/n,RelatedTo,fork,/c/en/fork,,1.0
a fork,/c/en/fork,AtLocation,my back,/c/en/back,You are likely to find [[a fork]] in [[my back]],1.0
pitchfork,/c/en/pitchfork/n,RelatedTo,fork,/c/en/fork,,1.0
μαχαιροπίρουνο,/c/el/μαχαιροπίρουνο/n,RelatedTo,fork,/c/en/fork,,1.0
Eating noodles,/c/en/eating_noodles,HasPrerequisite,a fork,/c/en/fork,[[Eating noodles]] requires [[a fork]],1.0
a fork,/c/en/fork,UsedFor,moving food to the mouth,/c/en/moving_food_to_mouth,[[a fork]] is used for [[moving food to the mouth]],1.0
fork off,/c/en/fork_off,DerivedFrom,fork,/c/en/fork/v,,1.0
head tube,/c/en/head_tube/n,RelatedTo,fork,/c/en/fork,,1.0
hanka,/c/fi/hanka/n,RelatedTo,fork,/c/en/fork,,1.0
dĩa,/c/vi/dĩa/n,RelatedTo,fork,/c/en/fork,,1.0
गभस्ति,/c/sa/गभस्ति/n,RelatedTo,fork,/c/en/fork,,1.0
haarukka,/c/fi/haarukka/n,RelatedTo,fork,/c/en/fork,,1.0
fourchette,/c/nrf/fourchette/n,RelatedTo,fork,/c/en/fork,,1.0
wfk,/c/en/wfk/n,RelatedTo,fork,/c/en/fork,,1.0
ခရင်း,/c/my/ခရင်း/n,RelatedTo,fork,/c/en/fork,,1.0
fork,/c/en/fork/n,RelatedTo,project,/c/en/project,,1.0
kvísl,/c/is/kvísl/n,RelatedTo,fork,/c/en/fork,,1.0
forker,/c/en/forker,DerivedFrom,fork,/c/en/fork,,1.0
فرشطة,/c/ar/فرشطة/n,RelatedTo,fork,/c/en/fork,,1.0
gable,/c/gsw/gable/n,RelatedTo,fork,/c/en/fork,,1.0
fork,/c/en/fork,EtymologicallyDerivedFrom,forque,/c/fro/forque,,1.0
multifurcate,/c/en/multifurcate/v,RelatedTo,fork,/c/en/fork,,1.0
forc,/c/ga/forc/n,RelatedTo,fork,/c/en/fork,,1.0
a fork,/c/en/fork,UsedFor,eating food with,/c/en/eating_food_with,[[a fork]] is for [[eating food with]],1.0
fork,/c/en/fork/n,Synonym,vidly,/c/sk/vidly,,1.0
fuscinula,/c/la/fuscinula/n,RelatedTo,fork,/c/en/fork,,1.0
embranchement,/c/fr/embranchement/n,RelatedTo,fork,/c/en/fork,,1.0
piron,/c/lad/piron/n,RelatedTo,fork,/c/en/fork,,1.0
fourché,/c/en/fourché/a,RelatedTo,fork,/c/en/fork,,1.0
eating irons,/c/en/eating_irons/n,RelatedTo,fork,/c/en/fork,,1.0
telędúnenemą,/c/twf/telędúnenemą/n,RelatedTo,fork,/c/en/fork,,1.0
steerer tube,/c/en/steerer_tube/n,RelatedTo,fork,/c/en/fork,,1.0
fork,/c/en/fork/n,Synonym,вилы,/c/ru/вилы,,1.0
ง่าม,/c/th/ง่าม/n,RelatedTo,fork,/c/en/fork,,1.0
fork,/c/en/fork/n,RelatedTo,fourchette,/c/fr/fourchette,,1.0
ܚܓܐ,/c/syc/ܚܓܐ/n/wikt/en_2,RelatedTo,fork,/c/en/fork,,1.0
hacker,/c/en/hacker/n,RelatedTo,fork,/c/en/fork,,1.0
fork,/c/en/fork/n,ExternalURL,Fork SilverwarePiece,http://sw.opencyc.org/2012/05/10/concept/en/Fork_SilverwarePiece,,1.0
fork,/c/en/fork/n,Synonym,forca,/c/ca/forca,,1.0
fork,/c/en/fork/n,Synonym,hooivork,/c/nl/hooivork,,1.0
pirù,/c/cim/pirù/n,RelatedTo,fork,/c/en/fork,,1.0
フォーク,/c/ja/フォーク/n/wikt/en_1,RelatedTo,fork,/c/en/fork,,1.0
fork out,/c/en/fork_out,DerivedFrom,fork,/c/en/fork/v,,1.0
A fork,/c/en/fork,PartOf,a dining set,/c/en/dining_set,[[A fork]] is part of [[a dining set]],1.0
刀攕,/c/zh/刀攕/n,RelatedTo,fork,/c/en/fork,,1.0
fork,/c/en/fork/n,Synonym,tuinvurk,/c/af/tuinvurk,,1.0
cutlery,/c/en/cutlery/n,RelatedTo,fork,/c/en/fork,,1.0
forcola,/c/it/forcola/n,RelatedTo,fork,/c/en/fork,,1.0
