subject,subject_id,relation,object,object_id,surface_text,weight
croissant,/c/en/croissant/n,Synonym,牛角面包,/c/zh/牛角面包,,1.0
cruffin,/c/en/cruffin,DerivedFrom,croissant,/c/en/croissant/n,,1.0
croissant,/c/en/croissant/n,Synonym,羊角面包,/c/zh/羊角面包,,1.0
cruffin,/c/en/cruffin,DerivedFrom,croissant,/c/en/croissant,,1.0
新月形麵包,/c/zh/新月形麵包/n,RelatedTo,croissant,/c/en/croissant,,1.0
croissant,/c/gl/croissant,Synonym,croissant,/c/en/croissant,,0.5
voisarvi,/c/fi/voisarvi,Synonym,croissant,/c/en/croissant,,0.5
크루아상,/c/ko/크루아상,Synonym,croissant,/c/en/croissant,,0.5
croissant,/c/sk/croissant,Synonym,croissant,/c/en/croissant,,0.5
קרואסון,/c/he/קרואסון,Synonym,croissant,/c/en/croissant,,0.5
kruasan,/c/eu/kruasan,Synonym,croissant,/c/en/croissant,,0.5
croissant,/c/nl/croissant,Synonym,croissant,/c/en/croissant,,0.5
cruasán,/c/es/cruasán,Synonym,croissant,/c/en/croissant,,0.5
кроасан,/c/mk/кроасан,Synonym,croissant,/c/en/croissant,,0.5
كرواسون,/c/ar/كرواسون,Synonym,croissant,/c/en/croissant,,0.5
croissant,/c/en/croissant,IsA,food,/c/en/food/n,,0.5
croissant,/c/la/croissant,Synonym,croissant,/c/en/croissant,,0.5
croissant,/c/fr/croissant/n/wp/viennoiserie,Synonym,croissant,/c/en/croissant,,0.5
кроасан,/c/bg/кроасан,Synonym,croissant,/c/en/croissant,,0.5
круасан,/c/uk/круасан,Synonym,croissant,/c/en/croissant,,0.5
croissant,/c/en/croissant,Synonym,croissant,/c/en/croissant,,0.5
croissant,/c/ga/croissant,Synonym,croissant,/c/en/croissant,,0.5
croissant,/c/de/croissant,Synonym,croissant,/c/en/croissant,,0.5
roti bulan sabit,/c/id/roti_bulan_sabit,Synonym,croissant,/c/en/croissant,,0.5
roti bulan sabit,/c/ms/roti_bulan_sabit,Synonym,croissant,/c/en/croissant,,0.5
круассан,/c/ru/круассан,Synonym,croissant,/c/en/croissant,,0.5
круасан,/c/be/круасан,Synonym,croissant,/c/en/croissant,,0.5
croissant,/c/pt/croissant,Synonym,croissant,/c/en/croissant,,0.5
ครัวซ็อง,/c/th/ครัวซ็อง,Synonym,croissant,/c/en/croissant,,0.5
croissant,/c/ca/croissant,Synonym,croissant,/c/en/croissant,,0.5
bánh sừng bò,/c/vi/bánh_sừng_bò,Synonym,croissant,/c/en/croissant,,0.5
kruvasan,/c/tr/kruvasan,Synonym,croissant,/c/en/croissant,,0.5
croissant,/c/it/croissant,Synonym,croissant,/c/en/croissant,,0.5
croissant,/c/pl/croissant,Synonym,croissant,/c/en/croissant,,0.5
croissant,/c/sco/croissant,Synonym,croissant,/c/en/croissant,,0.5
croissant,/c/da/croissant,Synonym,croissant,/c/en/croissant,,0.5
kruassan,/c/az/kruassan,Synonym,croissant,/c/en/croissant,,0.5
クロワッサン,/c/ja/クロワッサン,Synonym,croissant,/c/en/croissant,,0.5
croissant,/c/en/croissant,InstanceOf,breakfast,/c/en/breakfast,,0.5
croissant,/c/sv/croissant,Synonym,croissant,/c/en/croissant,,0.5
croissant,/c/no/croissant,Synonym,croissant,/c/en/croissant,,0.5
کرواسان,/c/fa/کرواسان,Synonym,croissant,/c/en/croissant,,0.5
croissant,/c/jv/croissant,Synonym,croissant,/c/en/croissant,,0.5
croissant,/c/cs/croissant,Synonym,croissant,/c/en/croissant,,0.5
կրուասան,/c/hy/կրուասան,Synonym,croissant,/c/en/croissant,,0.5
croissant,/c/en/croissant,EtymologicallyRelatedTo,croître,/c/fr/croître,,0.25
croissant,/c/en/croissant,ExternalURL,croissant,http://fr.wiktionary.org/wiki/croissant,,0.25
croissant,/c/en/croissant,ExternalURL,croissant,http://en.wiktionary.org/wiki/croissant,,0.25
