subject,subject_id,relation,object,object_id,surface_text,weight
irish coffee,/c/en/irish_coffee/n,RelatedTo,coffee,/c/en/coffee,,1.0
кохви,/c/myv/кохви/n,RelatedTo,coffee,/c/en/coffee,,1.0
café,/c/es/café/n,RelatedTo,coffee,/c/en/coffee,,1.0
grande,/c/en/grande/a,RelatedTo,coffee,/c/en/coffee,,1.0
coffee,/c/en/coffee/n,Synonym,kofi,/c/srn/kofi,,1.0
coffeeing,/c/en/coffeeing/v,FormOf,coffee,/c/en/coffee,,1.0
սրճաստան,/c/xcl/սրճաստան/n,RelatedTo,coffee,/c/en/coffee,,1.0
opera cake,/c/en/opera_cake/n,RelatedTo,coffee,/c/en/coffee,,1.0
កាហ្វេ,/c/km/កាហ្វេ/n,RelatedTo,coffee,/c/en/coffee,,1.0
coffeeless,/c/en/coffeeless/a,RelatedTo,coffee,/c/en/coffee,,1.0
காபி,/c/ta/காபி/n,RelatedTo,coffee,/c/en/coffee,,1.0
café liégois,/c/en/café_liégois/n,RelatedTo,coffee,/c/en/coffee,,1.0
కాఫీ,/c/te/కాఫీ/n,RelatedTo,coffee,/c/en/coffee,,1.0
kava,/c/lt/kava/n,Synonym,coffee,/c/en/coffee,,1.0
coffee,/c/en/coffee,HasProperty,warmer then a piece of ice,/c/en/warmer_then_piece_of_ice,[[coffee]] is [[warmer then a piece of ice]],1.0
קהוא,/c/arc/קהוא/n,RelatedTo,coffee,/c/en/coffee,,1.0
coffee klatch,/c/en/coffee_klatch/n,RelatedTo,coffee,/c/en/coffee,,1.0
coffee,/c/en/coffee/n,Synonym,kaffee,/c/nds/kaffee,,1.0
corsé,/c/fr/corsé/a,HasContext,coffee,/c/en/coffee,,1.0
coffee,/c/en/coffee,RelatedTo,café crème,/c/en/café_crème,,1.0
coffee,/c/en/coffee/n,Synonym,koafje,/c/frr/koafje,,1.0
coffee,/c/en/coffee/n,Synonym,cafè,/c/wa/cafè,,1.0
coffee,/c/en/coffee/n,Synonym,tinto,/c/es/tinto,,1.0
latte,/c/en/latte/n/wikt/en_1,RelatedTo,coffee,/c/en/coffee,,1.0
coffee,/c/en/coffee/n,Synonym,buun,/c/aa/buun,,1.0
coffee,/c/en/coffee/n,Synonym,kahawa,/c/sw/kahawa,,1.0
dehydrocafestol,/c/en/dehydrocafestol/n,RelatedTo,coffee,/c/en/coffee,,1.0
mangape,/c/ceb/mangape/v,RelatedTo,coffee,/c/en/coffee,,1.0
pousse café,/c/en/pousse_café/n,RelatedTo,coffee,/c/en/coffee,,1.0
decaffeinate,/c/en/decaffeinate/v,RelatedTo,coffee,/c/en/coffee,,1.0
nondrinker,/c/en/nondrinker/n,RelatedTo,coffee,/c/en/coffee,,1.0
coffee,/c/en/coffee/n,Synonym,کاوه,/c/ps/کاوه,,1.0
cortissimo,/c/en/cortissimo/n,RelatedTo,coffee,/c/en/coffee,,1.0
νεσ,/c/el/νεσ/n,RelatedTo,coffee,/c/en/coffee,,1.0
قهوة,/c/ar/قهوة/n,RelatedTo,coffee,/c/en/coffee,,1.0
cafestol,/c/en/cafestol/n,RelatedTo,coffee,/c/en/coffee,,1.0
kaffebricka,/c/sv/kaffebricka/n,RelatedTo,coffee,/c/en/coffee,,1.0
caffe,/c/ia/caffe/n,RelatedTo,coffee,/c/en/coffee,,1.0
coffee,/c/en/coffee/n,Synonym,cafè,/c/pms/cafè,,1.0
coffee,/c/en/coffee/n,Synonym,cà phê,/c/vi/cà_phê,,1.0
cafecito,/c/es/cafecito/n,RelatedTo,coffee,/c/en/coffee,,1.0
ቡን,/c/ti/ቡን/n,RelatedTo,coffee,/c/en/coffee,,1.0
kaffibrauð,/c/is/kaffibrauð/n,RelatedTo,coffee,/c/en/coffee,,1.0
triple triple,/c/en/triple_triple/n,RelatedTo,coffee,/c/en/coffee,,1.0
cafeniu,/c/ro/cafeniu/n,RelatedTo,coffee,/c/en/coffee,,1.0
cafetalero,/c/es/cafetalero/n,RelatedTo,coffee,/c/en/coffee,,1.0
pha chế,/c/vi/pha_chế/v,RelatedTo,coffee,/c/en/coffee,,1.0
coffee,/c/en/coffee/n,Synonym,kafe,/c/eu/kafe,,1.0
coffee,/c/en/coffee/n/wn/plant,ExternalURL,112683533-n,http://wordnet-rdf.princeton.edu/wn31/112683533-n,,1.0
kaffee,/c/de/kaffee,EtymologicallyDerivedFrom,coffee,/c/en/coffee,,1.0
coffee,/c/en/coffee,ExternalURL,Q8486,http://wikidata.dbpedia.org/resource/Q8486,,1.0
coffee,/c/en/coffee/n,Synonym,gáffe,/c/se/gáffe,,1.0
кофе,/c/ky/кофе/n,RelatedTo,coffee,/c/en/coffee,,1.0
بني,/c/ar/بني/a/wikt/en_1,RelatedTo,coffee,/c/en/coffee,,1.0
brown,/c/en/brown/n,RelatedTo,coffee,/c/en/coffee,,1.0
coffee,/c/en/coffee/n,Synonym,koffie,/c/nds/koffie,,1.0
kuchen,/c/en/kuchen/n,RelatedTo,coffee,/c/en/coffee,,1.0
kávovník,/c/cs/kávovník/n,RelatedTo,coffee,/c/en/coffee,,1.0
финџан,/c/mk/финџан/n,RelatedTo,coffee,/c/en/coffee,,1.0
coffee,/c/en/coffee/n,Synonym,kafeo,/c/io/kafeo,,1.0
kafȳ,/c/wym/kafȳ/n,RelatedTo,coffee,/c/en/coffee,,1.0
coffee,/c/en/coffee/n,Synonym,ikawa,/c/rw/ikawa,,1.0
coffee,/c/en/coffee/n/opencyc/coffee_beverage,ExternalURL,Coffee Beverage,http://sw.opencyc.org/2012/05/10/concept/en/Coffee_Beverage,,1.0
